-17712,92,142,-622,-1,-5,260,-101,-21,18
-18000,92,143,-623,-3,-4,263,-94,-16,21
-18064,90,143,-624,-5,-6,261,-98,-12,23
-18016,93,145,-623,1,0,262,-96,-12,22
-17920,92,144,-624,-2,-3,259,-93,-17,20
-18080,92,145,-626,2,-3,263,-98,-16,21
-18048,92,145,-624,4,-3,261,-93,-14,24
-18080,93,143,-624,-3,1,259,-92,-15,26
-17968,92,144,-624,-2,-7,261,-95,-13,24
-18016,93,144,-624,1,1,262,-98,-13,26
-18016,92,145,-623,-1,-4,261,-96,-12,19
-18128,91,144,-623,-1,-2,261,-97,-14,19
-17968,93,146,-624,0,-7,264,-90,-13,25
-18064,92,144,-623,3,-2,261,-97,-14,23
-18000,93,144,-622,5,2,262,-92,-15,20
-18032,91,144,-624,1,-2,256,-96,-13,24
-18032,92,145,-625,-4,-4,257,-95,-11,25
-18016,93,143,-624,1,-2,258,-101,-15,22
-18128,93,145,-624,0,-2,262,-92,-9,21
-18032,93,145,-624,-3,-1,263,-92,-15,18
-18048,91,144,-624,2,-5,261,-92,-12,24
-18128,92,144,-624,-3,-1,255,-99,-15,23
-18064,92,145,-624,-2,-1,260,-92,-16,22
-18080,93,145,-624,0,-1,262,-95,-16,22
-18048,92,144,-625,-5,-2,262,-98,-18,20
-18096,93,146,-625,4,-5,260,-97,-12,18
-18032,93,145,-625,-6,-5,260,-97,-13,23
-18144,92,144,-623,-4,-5,264,-92,-13,21
-18128,92,144,-626,-3,-1,262,-97,-12,23
-18096,92,144,-625,3,-8,263,-95,-14,23
-18032,93,144,-627,-5,-6,263,-94,-13,25
-18176,93,144,-625,-3,-7,262,-92,-16,23
-18032,92,144,-624,2,2,259,-95,-17,23
-18016,92,143,-624,-1,-6,266,-95,-14,20
-18096,94,145,-624,2,-1,264,-95,-15,25
-18096,93,143,-623,-1,-4,263,-96,-17,21
-18192,93,144,-624,-1,-1,263,-94,-16,19
-18144,92,144,-625,1,-3,264,-94,-9,21
-18048,93,145,-624,3,-2,261,-96,-16,23
-18048,92,143,-625,2,0,258,-96,-13,24
-18096,94,144,-623,-3,-5,260,-96,-12,20
-18096,93,143,-625,-2,-3,259,-92,-13,23
-18096,92,144,-624,-4,-4,260,-95,-13,20
-18096,91,145,-625,1,1,262,-96,-14,22
-18160,93,143,-625,-5,-2,259,-94,-13,21
-18096,92,144,-625,-2,-2,259,-97,-13,20
-18256,92,145,-626,0,-4,264,-97,-11,23
-18160,92,143,-625,-4,-4,258,-96,-12,18
-18176,93,145,-624,-5,-7,263,-94,-12,21
-18192,93,144,-625,1,-5,263,-93,-11,24
-18192,92,144,-626,0,2,260,-94,-16,22
-18208,94,144,-626,1,-4,262,-93,-14,23
-18224,93,144,-624,-1,0,260,-91,-12,17
-18224,93,144,-626,-1,-6,263,-93,-13,24
-18240,92,145,-625,-2,-7,264,-92,-13,21
-18272,94,144,-625,-1,-1,265,-93,-14,21
-18272,93,144,-625,-1,-4,261,-96,-14,26
-18320,94,144,-626,0,-2,259,-92,-12,23
-18208,92,144,-625,-3,-2,260,-94,-14,24
-18192,92,144,-625,-1,-3,259,-95,-14,22
-18128,93,145,-626,-3,-8,265,-91,-17,20
-18224,93,144,-626,-6,-3,255,-95,-12,22
-18176,93,144,-624,-4,-3,262,-92,-16,24
-18192,94,144,-625,-3,-3,258,-93,-13,23
-18176,91,146,-625,-4,-6,263,-93,-10,21
-18240,93,143,-625,6,-3,265,-97,-16,19
-18160,93,145,-625,-3,-5,261,-94,-12,19
-18272,91,143,-626,-1,-4,261,-94,-13,20
-18224,91,144,-625,4,-5,260,-94,-11,21
-18272,93,144,-623,0,-2,260,-93,-12,22
-18224,93,144,-626,0,-3,262,-93,-14,19
-18224,92,145,-625,-2,-5,263,-92,-15,21
-18240,93,143,-623,-1,-3,261,-96,-16,19
-18192,92,144,-624,2,-6,259,-95,-18,24
-18224,93,145,-625,-4,-4,262,-95,-15,20
-18272,93,145,-624,-2,-4,262,-99,-18,21
-18288,93,145,-626,-2,-4,263,-96,-15,27
-18272,92,144,-625,-2,-6,261,-93,-16,23
-18224,93,144,-625,-4,-5,263,-88,-11,22
-18272,93,143,-626,0,-1,260,-97,-13,20
-18288,92,145,-625,-2,-4,260,-99,-13,25
-18128,93,146,-625,-5,-4,262,-92,-16,20
-18256,91,145,-624,-6,-5,261,-93,-13,23
-18256,92,144,-624,0,-3,262,-93,-13,22
-18224,93,146,-626,1,-4,262,-94,-14,24
-18208,92,143,-625,-1,-4,267,-93,-12,22
-18256,92,146,-624,-5,-6,265,-93,-13,21
-18272,92,145,-625,1,-1,261,-92,-15,22
-18192,92,145,-626,1,1,267,-93,-14,22
-18336,91,144,-625,0,-2,260,-96,-13,23
-18256,93,144,-626,-3,-4,263,-94,-16,22
-18304,92,144,-626,1,-7,263,-98,-12,23
-18304,93,144,-625,0,-5,263,-96,-14,23
-18272,93,143,-624,0,-6,261,-92,-15,20
-18224,91,144,-625,0,-3,262,-93,-18,17
-18288,90,143,-624,-4,-4,262,-96,-15,22
-18176,92,145,-624,-1,-4,264,-94,-16,22
-18288,93,145,-625,-2,-4,261,-97,-12,19
-18256,92,144,-625,-2,-5,255,-96,-15,20
-18176,93,144,-624,-2,-5,266,-91,-16,20
-18352,92,144,-626,0,-2,261,-93,-14,21
-18304,94,145,-626,1,2,263,-96,-16,23
-18208,92,143,-625,-1,-2,261,-96,-14,22
-18256,93,143,-625,4,-4,264,-93,-13,22
-18256,92,144,-626,0,-1,262,-91,-15,22
-18224,93,146,-624,-4,-4,258,-93,-14,21
-18272,92,144,-623,-4,-7,264,-93,-14,23
-18256,93,145,-625,-3,-7,264,-91,-14,24
-18288,92,143,-626,-4,-2,261,-97,-13,24
-18224,91,145,-625,1,-1,263,-98,-11,22
-18176,93,144,-625,0,-4,260,-95,-15,22
-18224,93,144,-624,-2,-4,262,-95,-12,27
-18224,92,145,-624,2,0,262,-93,-17,22
-18192,92,144,-625,-1,-7,263,-93,-11,24
-18320,92,143,-625,-4,-3,260,-93,-15,21
-18288,92,144,-625,-1,-5,264,-93,-12,20
-18176,93,144,-624,0,-2,263,-92,-10,22
-18224,92,143,-624,-3,2,262,-91,-13,21
-18240,94,143,-624,-5,-2,258,-93,-13,23
-18224,91,143,-625,0,-3,261,-94,-12,21
-18272,91,144,-626,-2,-4,262,-92,-12,22
-18224,93,145,-625,-2,-1,261,-95,-12,18
-18176,93,144,-625,-3,-8,263,-94,-11,23
-18208,93,144,-624,1,-3,261,-96,-14,25
-18336,93,144,-627,-2,-3,261,-90,-14,23
-18240,91,143,-625,-6,-3,258,-91,-13,20
-18224,92,144,-625,-2,-5,264,-94,-13,21
-18224,92,144,-625,-3,1,263,-92,-14,21
-18112,91,144,-624,-4,1,262,-98,-9,26
-18240,92,145,-626,-7,-1,262,-92,-15,22
-18224,91,144,-625,0,-7,269,-93,-14,22
-18224,92,144,-624,0,-1,262,-92,-13,22
-18176,92,143,-625,2,2,258,-93,-14,23
-18208,91,142,-625,-1,0,266,-95,-12,23
-18192,92,146,-625,3,-2,268,-97,-14,23
-18224,92,144,-625,-1,-2,262,-93,-14,22
-18224,93,146,-625,0,-2,258,-98,-14,21
-18192,93,144,-625,0,-5,255,-93,-13,22
-18240,92,144,-626,-2,-7,263,-92,-12,23
-18304,92,143,-624,0,-2,265,-88,-19,24
-18224,92,144,-625,-2,-3,262,-94,-9,18
-18240,92,145,-625,-5,-5,255,-93,-15,21
-18224,94,144,-626,0,-5,258,-93,-15,23
-18336,92,144,-625,0,-2,261,-95,-8,22
-18256,92,143,-625,-2,-5,263,-97,-16,22
-18240,92,144,-625,3,0,264,-95,-17,21
-18272,92,145,-624,-2,-6,262,-96,-17,21
-18224,93,145,-625,-2,0,261,-96,-11,22
-18288,92,144,-626,-2,-6,261,-91,-15,19
-18320,92,143,-625,2,-5,262,-94,-16,23
-18144,91,144,-626,-3,-5,261,-91,-14,18
-18176,92,144,-626,0,-4,262,-93,-15,23
-18288,93,145,-625,-3,-2,261,-94,-11,20
-18288,93,145,-625,0,-3,263,-96,-11,21
-18240,93,145,-625,-4,-6,262,-93,-13,18
-18224,92,144,-624,1,-3,263,-95,-14,24
-18224,91,143,-625,-1,-6,266,-96,-12,24
-18224,94,144,-625,-4,5,260,-92,-12,19
-18208,94,144,-624,-3,-1,263,-94,-12,25
-18192,91,145,-627,-1,-6,265,-94,-9,21
-18192,92,145,-625,0,-1,260,-91,-13,25
-18240,92,144,-624,-3,-5,261,-98,-12,19
-18224,93,143,-625,-1,-3,258,-97,-15,22
-18192,91,145,-625,-7,-4,262,-94,-13,21
-18256,93,144,-625,4,-6,263,-94,-17,22
-18320,93,144,-625,-3,-5,264,-93,-15,20
-18256,93,144,-625,1,0,261,-95,-7,18
-18192,92,145,-625,1,-8,267,-94,-13,23
-18240,92,144,-625,-1,-1,261,-96,-16,22
-18288,92,145,-625,-3,0,261,-94,-16,23
-18256,92,144,-625,0,-7,255,-91,-13,22
-18272,93,144,-626,0,-4,266,-97,-13,20
-18192,92,145,-625,-2,-1,264,-91,-17,21
-18240,93,144,-625,-1,-2,260,-97,-13,23
-18256,93,145,-624,-1,-5,258,-93,-13,17
-18320,92,144,-625,-2,-2,261,-93,-10,21
-18192,92,145,-625,-3,-5,264,-96,-14,22
-18224,92,143,-624,-3,-1,265,-95,-16,19
-18256,92,144,-625,1,-6,264,-93,-16,26
-18288,92,144,-624,1,-3,268,-95,-11,20
-18320,93,145,-626,-2,-5,265,-96,-11,22
-18224,92,144,-626,-4,1,262,-96,-16,21
-18288,94,145,-625,-2,-4,258,-95,-12,20
-18240,92,145,-627,3,-3,262,-93,-16,20
-18288,92,143,-625,-2,-3,258,-94,-11,22
-18272,92,145,-625,3,-6,265,-95,-14,19
-18272,92,145,-625,-2,-4,259,-99,-16,20
-18320,91,144,-625,-4,-5,263,-94,-15,23
-18256,94,144,-624,-1,-4,265,-92,-15,25
-18368,92,144,-626,-1,-6,262,-94,-14,20
-18336,92,145,-626,-2,-4,260,-94,-12,22
-18320,92,144,-625,-1,-8,260,-91,-10,24
-18240,93,144,-625,3,-1,262,-94,-14,20
-18304,93,144,-626,0,3,262,-94,-12,22
-18336,91,144,-625,-2,-5,260,-94,-14,20
-18272,93,143,-626,-4,-2,258,-92,-10,22
-18304,93,145,-625,0,-2,263,-91,-14,24
-18288,94,144,-624,0,-1,259,-95,-14,26
-18304,94,144,-625,-4,-4,263,-94,-15,22
-18320,93,144,-626,-1,-3,260,-97,-10,22
-18304,93,145,-627,2,-3,264,-95,-13,18
-18320,94,144,-626,-2,-6,259,-90,-16,23
-18352,92,144,-626,-3,2,261,-95,-15,25
-18384,92,145,-626,-3,-3,261,-98,-12,22
-18256,93,145,-626,-3,-6,262,-93,-11,21
-18288,92,143,-626,0,-2,259,-95,-13,19
-18256,92,144,-625,-1,-5,261,-95,-14,22
-18336,93,143,-626,-4,-6,262,-93,-15,26
-18256,93,145,-625,-1,-2,265,-90,-17,20
-18272,92,145,-625,3,-2,265,-95,-13,28
-18288,92,144,-626,-1,-6,264,-91,-15,26
-18256,91,143,-626,0,-8,263,-93,-9,19
-18368,93,144,-626,0,-4,265,-92,-13,22
-18240,92,145,-626,-3,-4,265,-96,-14,19
-18320,93,144,-625,-1,-5,259,-94,-12,22
-18240,93,144,-625,-3,-4,265,-91,-12,21
-18272,91,145,-626,-1,-3,261,-94,-13,21
-18288,92,143,-625,-2,-3,262,-92,-15,21
-18336,92,146,-626,-2,-1,262,-94,-10,24
-18256,93,144,-626,0,-4,261,-95,-16,21
-18272,92,144,-625,1,-1,262,-94,-14,23
-18288,92,145,-627,-3,-3,260,-93,-14,15
-18224,91,144,-626,-2,-3,261,-98,-17,20
-18272,92,144,-626,-2,-1,264,-96,-12,25
-18352,93,145,-626,-6,-2,258,-99,-10,22
-18240,93,145,-625,-2,-10,264,-94,-12,22
-18288,92,145,-625,3,-6,259,-92,-16,19
-18256,93,145,-626,-4,-5,263,-96,-12,23
-18400,92,145,-626,2,0,263,-95,-12,22
-18224,93,144,-625,-1,-5,260,-94,-13,22
-18288,93,144,-626,0,-8,266,-99,-14,22
-18256,93,144,-626,-1,-4,260,-95,-10,22
-18288,94,145,-627,-2,-4,260,-99,-15,21
-18320,94,144,-626,-1,-6,267,-98,-14,24
-18272,92,144,-626,-3,-7,261,-95,-13,20
-18272,94,142,-625,1,-6,259,-93,-11,20
-18224,93,144,-626,1,-2,261,-91,-12,23
-18304,93,144,-627,-1,-3,261,-93,-11,22
-18304,92,144,-626,2,2,258,-96,-13,23
-18384,93,145,-626,-3,2,262,-94,-16,23
-18400,93,143,-627,2,-1,256,-94,-14,26
-18336,92,143,-628,-3,-2,263,-95,-11,22
-18288,91,145,-625,0,-2,261,-90,-13,20
-18272,93,144,-626,-8,-2,257,-92,-18,25
-18368,92,145,-627,-6,-2,260,-96,-14,21
-18352,92,144,-627,0,-3,259,-93,-13,23
-18272,93,144,-626,-4,-6,264,-92,-13,26
-18288,91,144,-627,0,-3,261,-97,-12,18
-18416,93,145,-626,-1,-4,264,-93,-17,22
-18256,92,145,-627,-2,3,263,-93,-10,19
-18368,92,145,-626,0,-1,260,-92,-12,20
-18400,95,145,-629,-1,-3,263,-93,-14,21
-18416,92,144,-626,-2,-1,260,-93,-13,22
-18432,93,145,-627,-1,-1,261,-93,-14,20
-18432,92,144,-627,-3,-1,261,-92,-11,22
-18368,93,143,-627,-4,-1,261,-94,-16,17
-18400,93,144,-626,-6,-3,254,-96,-15,20
-18400,92,143,-626,-2,-3,256,-97,-15,22
-18432,92,145,-628,-1,-4,261,-90,-14,20
-18352,93,145,-627,0,-8,265,-89,-15,22
-18352,92,144,-627,0,-2,262,-91,-11,19
-18400,94,145,-628,-3,-1,262,-91,-11,20
-18384,93,145,-627,0,-6,262,-93,-13,19
-18512,92,144,-627,-4,1,264,-93,-14,18
-18512,92,143,-627,0,-1,261,-91,-12,21
-18480,92,146,-627,-5,0,262,-93,-14,23
-18464,93,144,-627,-5,-3,260,-89,-16,19
-18384,92,144,-627,1,-3,265,-94,-17,22
-18496,93,145,-628,0,-8,264,-93,-14,27
-18320,93,145,-627,-3,-4,261,-93,-13,23
-18448,93,144,-628,-3,-3,263,-93,-13,24
-18512,94,144,-627,0,-6,258,-95,-14,22
-18384,92,145,-627,2,-7,263,-89,-14,22
-18464,93,144,-628,3,-1,271,-94,-13,20
-18464,92,144,-627,1,-5,260,-94,-12,24
-18448,92,145,-627,-6,-2,262,-94,-16,21
-18512,93,145,-628,-5,-8,262,-94,-9,21
-18368,93,145,-628,-1,-4,261,-94,-16,23
-18512,93,143,-626,-1,-4,263,-91,-15,24
-18480,93,145,-627,-1,-2,267,-92,-12,22
-18448,93,144,-627,-3,-3,260,-92,-17,19
-18432,94,145,-627,2,-7,264,-92,-12,24
-18448,92,144,-627,0,-3,262,-94,-16,24
-18448,93,144,-628,3,-4,265,-96,-15,23
-18448,93,144,-627,2,-6,263,-95,-18,21
-18432,93,144,-627,-1,-4,264,-97,-11,25
-18448,93,145,-627,-2,-1,263,-93,-12,23
-18416,92,143,-627,2,-4,265,-97,-13,23
-18528,93,144,-628,-4,-3,261,-88,-17,17
-18432,92,144,-627,-1,-1,265,-92,-14,23
-18560,93,146,-627,-1,-3,260,-94,-13,24
-18464,93,144,-627,-1,-1,263,-93,-14,17
-18480,93,143,-628,-1,2,263,-89,-14,23
-18480,93,145,-627,-2,-4,261,-94,-14,18
-18480,92,145,-628,3,-4,264,-93,-8,22
-18544,95,144,-626,4,-4,261,-95,-11,19
-18464,92,145,-627,-2,-4,264,-93,-15,23
-18464,93,143,-628,-1,1,260,-89,-15,20
-18448,92,144,-627,-3,-2,263,-96,-12,21
-18448,93,145,-627,0,-7,264,-93,-15,22
-18512,93,145,-628,0,-6,262,-96,-14,18
-18512,94,145,-628,1,-2,265,-94,-14,21
-18480,92,144,-627,2,-5,264,-93,-11,24
-18480,92,144,-627,-1,-2,261,-91,-15,24
-18560,94,145,-627,-2,-3,262,-91,-14,25
-18512,93,145,-627,-1,-3,263,-91,-15,22
-18448,93,144,-627,3,-2,264,-93,-14,19
-18448,92,146,-626,-3,-5,263,-94,-12,20
-18496,93,145,-629,-3,-3,259,-92,-13,21
-18480,94,145,-627,-2,-4,266,-93,-13,22
-18512,92,144,-629,-4,-4,259,-91,-10,23
-18544,94,145,-627,-4,-5,265,-92,-15,20
-18496,93,144,-628,-1,-3,263,-91,-14,23
-18608,94,144,-630,-1,-4,262,-94,-11,23
-18560,93,144,-627,-2,-2,263,-91,-10,25
-18576,93,144,-627,-3,-4,257,-93,-10,22
-18480,93,145,-628,-4,-1,260,-91,-14,23
-18448,93,144,-628,-6,-3,263,-92,-17,23
-18640,92,144,-628,-2,-2,263,-92,-13,26
-18480,92,145,-629,-1,-1,262,-91,-15,21
-18656,93,145,-628,-3,-2,260,-95,-15,18
-18640,92,144,-631,1,-8,266,-93,-13,22
-18576,92,145,-628,3,-5,262,-92,-9,19
-18656,93,144,-628,-2,-3,260,-94,-13,23
-18576,92,143,-629,1,-4,256,-93,-12,23
-18624,93,145,-628,-5,-5,261,-92,-10,19
-18592,92,143,-628,0,3,263,-94,-15,21
-18592,92,144,-628,-2,-3,266,-91,-15,20
-18592,92,144,-629,0,-6,262,-95,-14,19
-18544,92,145,-628,0,-2,262,-90,-18,20
-18704,94,144,-628,-1,-6,259,-98,-10,24
-18544,91,144,-626,-2,1,265,-88,-17,23
-18640,93,145,-628,5,-2,266,-94,-17,19
-18656,92,145,-629,0,-3,260,-94,-15,21
-18592,93,144,-629,-1,0,266,-91,-16,20
-18640,94,144,-628,-1,-4,258,-91,-15,23
-18592,93,145,-627,-3,-4,260,-94,-11,20
-18464,93,144,-630,2,-2,264,-94,-9,20
-18576,94,145,-629,-6,-2,260,-94,-13,23
-18608,93,143,-629,-1,-6,259,-94,-18,20
-18544,92,144,-627,-4,0,262,-93,-11,22
-18624,93,143,-628,-1,-7,262,-95,-12,18
-18592,92,143,-629,-3,-2,262,-91,-10,20
-18576,94,146,-628,-2,-5,265,-94,-14,17
-18592,93,145,-628,2,-5,264,-90,-16,24
-18432,94,145,-627,-7,0,258,-93,-16,21
-18512,93,144,-628,5,-4,259,-93,-15,24
-18480,91,144,-628,-4,-4,257,-92,-13,23
-18480,93,145,-629,-3,-1,259,-92,-14,28
-18560,92,144,-628,-1,-1,260,-90,-12,24
-18480,93,144,-627,-1,-1,262,-92,-13,24
-18512,93,145,-628,-2,-2,263,-96,-17,23
-18608,92,144,-629,-3,-3,255,-95,-12,19
-18656,93,145,-628,0,-3,263,-96,-10,17
-18592,91,144,-629,-1,-8,261,-92,-16,19
-18576,93,146,-628,-3,-5,261,-94,-12,21
-18608,93,144,-628,-4,-1,265,-95,-15,26
-18608,94,143,-628,-3,-3,259,-95,-11,20
-18560,92,144,-628,-1,5,256,-91,-17,25
-18480,93,144,-627,0,-4,263,-88,-13,20
-18480,94,145,-629,0,-3,264,-92,-15,17
-18672,92,146,-629,-2,-4,264,-90,-18,21
-18544,92,144,-628,-5,-1,263,-95,-14,22
-18672,92,142,-629,-3,-3,261,-94,-12,25
-18560,93,144,-628,-6,-1,263,-90,-13,22
-18592,93,143,-629,-7,-4,261,-92,-12,25
-18688,93,145,-629,-2,-3,266,-92,-11,23
-18624,94,145,-628,-2,0,260,-98,-16,20
-18592,93,144,-628,-1,-4,261,-93,-15,19
-18576,92,145,-628,0,-6,261,-94,-14,23
-18640,93,144,-628,-1,-4,266,-93,-15,19
-18640,93,144,-628,-2,-2,264,-93,-13,24
-18544,92,145,-628,-4,-1,265,-96,-8,19
-18656,93,144,-628,-1,-2,267,-93,-17,22
-18544,94,146,-628,-1,-2,264,-94,-15,22
-18720,93,145,-628,0,-5,258,-92,-13,20
-18592,93,144,-629,-3,-2,261,-88,-14,23
-18752,94,145,-629,-3,-3,261,-92,-17,21
-18640,93,144,-629,2,-6,252,-93,-15,23
-18736,92,145,-629,0,-2,268,-93,-14,22
-18688,94,146,-630,-4,-7,264,-92,-13,24
-18720,94,145,-629,-3,-1,265,-91,-13,23
-18752,93,144,-630,3,-5,265,-92,-13,23
-18608,92,145,-628,0,-3,261,-95,-16,19
-18704,95,145,-628,0,-5,261,-92,-13,21
-18640,92,145,-628,1,-5,262,-91,-14,23
-18736,94,143,-629,-1,-1,263,-94,-14,23
-18784,92,145,-630,1,-1,265,-93,-12,21
-18848,93,143,-629,-2,0,265,-90,-12,19
-18704,93,144,-630,0,-4,261,-92,-15,23
-18736,93,144,-629,1,-5,266,-90,-10,24
-18736,94,145,-630,-1,-6,262,-92,-10,15
-18800,94,144,-630,-3,-5,263,-93,-16,18
-18784,93,146,-630,-1,-5,264,-90,-16,23
-18800,94,146,-631,-1,-7,261,-94,-12,20
-18736,94,146,-629,1,-5,261,-91,-16,18
-18800,93,146,-630,-7,-3,257,-96,-15,20
-18736,94,144,-630,-1,-4,264,-90,-14,22
-18816,92,144,-629,3,-6,265,-95,-16,20
-18800,94,145,-630,-2,-3,260,-92,-8,19
-18736,93,146,-630,0,-1,263,-88,-13,23
-18848,93,144,-630,-3,-2,259,-93,-16,22
-18736,93,146,-631,1,-6,264,-93,-13,22
-18736,94,144,-631,-3,-2,261,-96,-12,23
-18832,93,144,-630,-2,-2,265,-93,-14,22
-18880,94,145,-630,-1,-2,262,-91,-14,22
-18768,94,145,-630,-3,-3,262,-90,-15,21
-18800,94,145,-630,2,-8,260,-93,-13,23
-18816,93,144,-630,0,-4,263,-93,-11,21
-18848,94,145,-629,-6,-2,264,-93,-12,22
-18752,94,145,-630,1,-3,264,-91,-14,21
-18864,93,145,-629,0,-9,263,-91,-13,17
-18864,93,144,-630,1,-8,264,-94,-14,25
-18752,93,145,-630,-2,-6,261,-95,-16,21
-18768,93,143,-631,-1,-4,260,-90,-18,24
-18784,92,145,-630,0,-4,264,-94,-17,20
-18752,93,144,-629,-5,-2,263,-93,-14,18
-18784,94,145,-630,0,-3,260,-95,-16,20
-18864,93,144,-630,-5,-6,263,-92,-15,24
-18736,93,144,-631,-3,1,265,-91,-20,25
-18832,94,145,-631,2,-4,266,-92,-17,19
-18736,93,144,-630,-1,-4,264,-91,-16,20
-18960,93,144,-630,0,-4,262,-92,-11,23
-18768,94,145,-630,1,-2,261,-92,-13,23
-18816,93,144,-629,3,-7,266,-91,-11,21
-18848,93,144,-630,-2,-2,261,-91,-14,24
-18800,93,145,-630,-3,-1,261,-93,-15,21
-18896,94,145,-630,-1,-3,260,-95,-13,20
-19008,92,143,-630,0,-6,264,-93,-13,21
-18864,93,144,-631,-3,-6,260,-92,-10,22
-18768,92,145,-630,-1,-1,260,-92,-13,18
-18864,94,144,-631,-3,1,265,-92,-14,19
-18912,94,145,-629,-2,-1,265,-92,-14,19
-18848,93,144,-629,-4,-4,258,-90,-11,22
-18800,92,145,-631,2,-7,262,-94,-15,19
-18768,95,144,-630,-1,-3,259,-94,-15,19
-18784,94,144,-630,-1,-5,262,-91,-14,21
-18768,92,143,-629,-6,-1,263,-92,-13,24
-18736,92,143,-630,1,-4,263,-91,-13,23
-18736,93,143,-630,0,-8,263,-90,-15,20
-18784,94,145,-629,0,-2,262,-94,-12,22
-18768,92,144,-629,0,-1,261,-93,-18,19
-18768,93,144,-630,-4,-3,263,-91,-17,23
-18736,94,144,-630,-2,-1,266,-92,-15,24
-18800,94,145,-629,-3,0,267,-97,-16,20
-18736,93,142,-629,0,-2,265,-93,-16,19
-18736,93,144,-630,1,-6,265,-92,-15,17
-18704,93,144,-630,1,-3,263,-94,-14,22
-18800,92,145,-629,3,-5,262,-97,-15,21
-18896,94,143,-629,-1,-6,263,-91,-11,20
-18784,93,144,-629,-2,-9,261,-89,-16,18
-18736,93,145,-627,-6,-1,263,-96,-14,25
-18704,93,145,-630,-1,-4,271,-95,-15,25
-18736,93,144,-629,-4,-4,267,-93,-15,21
-18736,93,145,-628,-1,-1,259,-97,-15,23
-18736,93,145,-629,1,-5,264,-91,-18,20
-18704,94,145,-629,-2,-3,266,-90,-10,23
-18736,93,144,-628,1,-9,265,-93,-16,24
-18736,92,144,-627,-6,-3,265,-91,-17,19
-18688,93,145,-630,3,-5,257,-93,-14,22
-18736,92,145,-630,0,-3,263,-93,-13,22
-18768,92,143,-629,0,-5,265,-93,-17,22
-18768,93,144,-629,-4,-5,264,-96,-14,22
-18832,93,145,-629,-1,-10,267,-90,-14,25
-18880,93,143,-629,0,-6,260,-91,-22,21
-18704,93,144,-629,-3,-2,261,-89,-14,20
-18848,93,143,-629,-3,-4,261,-89,-10,24
-18784,93,144,-629,-1,-7,264,-96,-19,20
-18768,94,144,-629,-2,-1,260,-95,-10,24
-18672,94,143,-629,2,-8,268,-93,-14,21
-18736,94,146,-630,-3,-3,257,-89,-14,24
-18768,92,144,-628,0,-6,261,-93,-12,21
-18736,94,144,-629,1,6,256,-93,-14,22
-18752,94,144,-628,-2,-1,260,-92,-13,27
-18736,93,144,-628,-1,-4,261,-95,-16,23
-18784,92,145,-629,-1,-2,264,-95,-15,20
-18816,94,144,-629,5,2,265,-94,-15,22
-18688,92,145,-628,-2,1,261,-94,-15,19
-18688,93,146,-629,1,-5,263,-96,-13,23
-18832,92,144,-629,-3,-1,260,-93,-13,21
-18752,92,144,-629,-4,-7,269,-93,-15,21
-18752,93,146,-629,2,-3,264,-95,-13,25
-18800,94,146,-629,-3,-2,260,-95,-18,21
-18848,93,144,-629,-3,-5,263,-94,-13,23
-18784,93,144,-629,-3,-1,257,-89,-17,21
-18752,94,144,-629,3,-1,262,-93,-14,19
-18784,94,144,-629,-2,-4,265,-89,-15,25
-18832,93,145,-629,3,-2,263,-91,-13,21
-18864,94,145,-629,-1,-3,264,-96,-11,21
-18768,93,142,-629,-2,-3,259,-93,-9,25
-18736,93,144,-628,3,-6,265,-95,-14,22
-18784,92,144,-630,-1,-5,256,-93,-12,21
-18752,93,144,-630,-2,-2,263,-91,-16,23
-18768,93,145,-628,-1,-2,261,-92,-15,21
-18704,92,144,-629,1,-5,264,-92,-14,22
-18784,92,143,-628,2,-4,262,-94,-18,23
-18800,93,144,-629,0,-5,262,-96,-16,18
-18704,95,144,-630,0,-3,266,-94,-14,22
-18752,94,144,-629,-3,-5,262,-90,-13,23
-18736,94,145,-629,-3,-4,262,-94,-13,20
-18688,93,145,-629,-5,-3,262,-93,-13,23
-18768,93,143,-628,2,-1,265,-91,-12,21
-18768,93,145,-629,-1,-6,261,-94,-13,21
